"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0AH30","2020-02-28 04:00:00","755.000","136.000","6.500","17.100","1.000","933.000","","2.500","-99.000","-99.000","-99.000","17.200","","16.500",""
"C0X170","2020-02-28 04:00:00","50.000","53.000","1.000","18.800","0.990","1011.100","","0.000","-99.000","-99.000","-99.000","20.500","","18.800",""
"C0K291","2020-02-28 04:00:00","8.000","27.000","1.100","18.600","0.890","1017.000","","0.000","-99.000","-99.000","-99.000","19.100","","18.600",""
"C0D480","2020-02-28 04:00:00","223.000","264.000","0.700","16.900","0.950","991.400","","0.000","-99.000","-99.000","-99.000","17.700","","16.800",""
"C0F0C0","2020-02-28 04:00:00","983.000","0.000","0.100","14.600","0.820","907.300","","0.000","-99.000","-99.000","-99.000","15.700","","14.400",""
"C0U860","2020-02-28 04:00:00","5.000","0.000","0.100","19.200","1.000","1018.300","","0.500","-99.000","-99.000","-99.000","19.400","","19.100",""
"C0UA50","2020-02-28 04:00:00","808.000","148.000","3.200","15.100","1.000","927.400","","1.500","-99.000","-99.000","-99.000","15.400","","14.800",""
"C0X320","2020-02-28 04:00:00","30.000","61.000","0.500","17.400","0.940","1013.300","","0.000","-99.000","-99.000","-99.000","19.500","","17.400",""
"C0T960","2020-02-28 04:00:00","120.000","0.000","0.000","15.400","0.990","1005.400","","0.000","-99.000","-99.000","-99.000","17.100","","15.400",""
"C0SA80","2020-02-28 04:00:00","136.000","266.000","0.600","18.100","0.950","1003.200","","0.000","-99.000","-99.000","-99.000","19.500","","18.100",""
"C0E780","2020-02-28 04:00:00","160.000","127.000","0.800","17.700","0.910","999.200","","0.000","-99.000","-99.000","-99.000","18.500","","17.700",""
"C0F9Q0","2020-02-28 04:00:00","149.000","88.000","0.800","17.400","0.950","999.400","","0.000","-99.000","-99.000","-99.000","17.500","","16.900",""
"C0F9X0","2020-02-28 04:00:00","166.000","0.000","0.000","17.700","0.980","1000.000","","0.000","-99.000","-99.000","-99.000","17.700","","17.100",""
"C0F0D0","2020-02-28 04:00:00","3171.000","156.000","3.700","1.600","0.380","698.700","","0.000","-99.000","-99.000","-99.000","3.200","","0.800",""
"C0S730","2020-02-28 04:00:00","110.000","62.000","4.200","20.100","0.930","1006.400","","0.000","-99.000","-99.000","-99.000","20.300","","19.700",""
"C0T790","2020-02-28 04:00:00","2830.000","120.000","1.000","3.800","0.880","728.400","","0.000","-99.000","-99.000","-99.000","4.800","","3.000",""
"C0M830","2020-02-28 04:00:00","540.000","0.000","0.000","16.100","0.890","957.500","","0.000","-99.000","-99.000","-99.000","18.000","","16.100",""
"C0V750","2020-02-28 04:00:00","50.000","58.000","1.400","19.800","0.900","1012.700","","0.000","-99.000","-99.000","-99.000","21.300","","19.800",""
"C0K530","2020-02-28 04:00:00","12.000","57.000","1.300","18.600","0.870","1016.100","","0.000","-99.000","-99.000","-99.000","19.200","","18.600",""
"C0M780","2020-02-28 04:00:00","30.000","70.000","0.500","18.000","0.990","1014.300","","0.000","-99.000","-99.000","-99.000","18.600","","18.000",""
"C0V360","2020-02-28 04:00:00","94.000","0.000","0.000","17.600","0.950","1006.300","","0.000","-99.000","-99.000","-99.000","19.700","","17.600",""
"C0K510","2020-02-28 04:00:00","10.000","58.000","0.800","17.900","0.900","1015.600","","0.000","-99.000","-99.000","-99.000","18.800","","17.900",""
"C0D650","2020-02-28 04:00:00","97.000","43.000","2.100","18.000","0.910","1006.800","","0.000","-99.000","-99.000","-99.000","18.000","","17.900",""
"C0V630","2020-02-28 04:00:00","19.000","12.000","1.600","19.700","0.820","1017.300","","0.000","-99.000","-99.000","-99.000","20.400","","19.700",""
"C0U910","2020-02-28 04:00:00","17.000","253.000","0.700","18.100","0.970","1016.600","","2.500","-99.000","-99.000","-99.000","18.500","","18.100",""
"C0U600","2020-02-28 04:00:00","10.000","0.000","0.200","18.700","0.990","1017.000","","1.000","-99.000","-99.000","-99.000","18.900","","18.500",""
"C0G820","2020-02-28 04:00:00","29.000","0.000","0.000","18.300","0.940","1014.400","","0.000","-99.000","-99.000","-99.000","18.400","","17.600",""
"C0R590","2020-02-28 04:00:00","72.000","356.000","1.700","20.100","0.990","1008.900","","0.000","-99.000","-99.000","-99.000","21.200","","20.000",""
"C0A9E0","2020-02-28 04:00:00","26.000","69.000","1.300","21.000","0.790","1015.500","","0.000","-99.000","-99.000","-99.000","21.100","","20.400",""
"C0R480","2020-02-28 04:00:00","57.000","13.000","0.900","19.900","0.920","1011.000","","0.000","-99.000","-99.000","-99.000","21.300","","19.800",""
"C0X300","2020-02-28 04:00:00","70.000","0.000","0.000","16.900","0.970","1009.100","","0.000","-99.000","-99.000","-99.000","17.700","","16.900",""
"C0U970","2020-02-28 04:00:00","7.000","0.000","0.000","18.600","0.970","1018.900","","0.500","-99.000","-99.000","-99.000","19.000","","18.500",""
"C0R340","2020-02-28 04:00:00","230.000","28.000","1.900","19.000","0.950","991.500","","0.500","-99.000","-99.000","-99.000","19.100","","18.600",""
"C0M750","2020-02-28 04:00:00","10.000","13.000","1.500","18.600","0.870","1016.300","","0.000","-99.000","-99.000","-99.000","19.400","","18.600",""
"C0I110","2020-02-28 04:00:00","161.000","56.000","0.900","19.100","0.880","999.700","","0.000","-99.000","-99.000","-99.000","19.300","","18.700",""
"C0V370","2020-02-28 04:00:00","74.000","138.000","0.600","17.500","1.000","1009.600","","0.000","-99.000","-99.000","-99.000","19.500","","17.500",""
"C0C690","2020-02-28 04:00:00","242.000","97.000","1.500","18.300","0.820","989.500","","0.000","-99.000","-99.000","-99.000","18.300","","17.700",""
"C0A540","2020-02-28 04:00:00","401.000","111.000","1.700","17.600","0.990","971.500","","1.000","-99.000","-99.000","-99.000","17.600","","17.100",""
"C0SA60","2020-02-28 04:00:00","6.000","345.000","1.500","20.600","0.810","1017.800","","0.000","-99.000","-99.000","-99.000","21.200","","20.200",""
"C0H950","2020-02-28 04:00:00","192.000","0.000","0.000","16.800","0.990","995.600","","0.000","-99.000","-99.000","-99.000","16.900","","16.000",""
"C0O960","2020-02-28 04:00:00","112.000","0.000","0.200","17.600","0.940","1004.500","","0.000","-99.000","-99.000","-99.000","18.800","","17.600",""
"C0E880","2020-02-28 04:00:00","507.000","0.000","0.000","17.400","0.990","959.300","","0.000","-99.000","-99.000","-99.000","17.400","","15.900",""
"C0AH10","2020-02-28 04:00:00","30.000","80.000","2.100","20.600","1.000","1013.800","","0.000","-99.000","-99.000","-99.000","20.600","","19.900",""
"C0R680","2020-02-28 04:00:00","13.000","41.000","2.900","22.000","0.880","1016.800","","1.500","-99.000","-99.000","-99.000","22.500","","21.900",""
"C0X210","2020-02-28 04:00:00","38.000","81.000","0.700","18.300","1.000","1011.300","","0.000","-99.000","-99.000","-99.000","19.400","","18.300",""
"C0D430","2020-02-28 04:00:00","87.000","0.000","0.000","16.400","0.970","1007.000","","0.000","-99.000","-99.000","-99.000","16.400","","14.800",""
"C0AD30","2020-02-28 04:00:00","20.000","70.000","2.200","21.400","0.770","1013.400","","0.000","-99.000","-99.000","-99.000","21.400","","20.600",""
"C0R240","2020-02-28 04:00:00","87.000","0.000","0.000","19.000","0.970","1006.800","","0.000","-99.000","-99.000","-99.000","19.900","","18.800",""
"C0AI30","2020-02-28 04:00:00","26.000","64.000","4.300","20.800","0.900","1015.600","","0.000","-99.000","-99.000","-99.000","20.800","","19.900",""
"C0U960","2020-02-28 04:00:00","1885.000","200.000","1.800","7.900","0.990","817.300","","0.000","-99.000","-99.000","-99.000","9.800","","7.900",""
"C0T9E0","2020-02-28 04:00:00","415.000","0.000","0.000","15.800","0.930","972.700","","0.000","-99.000","-99.000","-99.000","16.900","","15.500",""
"C0D550","2020-02-28 04:00:00","1956.000","0.000","0.000","10.000","0.690","813.600","","0.000","-99.000","-99.000","-99.000","11.100","","10.000",""
"C0C630","2020-02-28 04:00:00","209.000","181.000","1.300","16.800","0.910","993.800","","0.000","-99.000","-99.000","-99.000","18.200","","16.800",""
"C0A560","2020-02-28 05:00:00","405.000","0.000","0.100","14.800","1.000","972.600","","0.000","-99.000","-99.000","-99.000","16.000","","14.400",""
"C0X190","2020-02-28 05:00:00","10.000","18.000","1.700","19.100","0.870","1016.300","","0.000","-99.000","-99.000","-99.000","20.200","","19.100",""
"C0S950","2020-02-28 05:00:00","415.000","219.000","1.800","17.100","0.900","971.500","","0.000","-99.000","-99.000","-99.000","18.000","","16.700",""
"C0A880","2020-02-28 05:00:00","6.000","149.000","1.500","19.300","0.960","1016.500","","4.000","6.600","133.000","","19.500","","18.800",""
"C0I530","2020-02-28 05:00:00","3014.000","227.000","3.300","2.200","0.760","703.000","","0.000","-99.000","-99.000","-99.000","3.400","","2.200",""
"C0M670","2020-02-28 05:00:00","43.000","12.000","0.800","18.400","0.890","1012.000","","0.000","-99.000","-99.000","-99.000","18.800","","18.300",""
"C0Z061","2020-02-28 05:00:00","174.000","108.000","0.400","16.200","0.990","1002.600","","0.000","-99.000","-99.000","-99.000","17.600","","16.200",""
"C0M730","2020-02-28 05:00:00","40.000","0.000","0.000","18.800","0.880","1012.100","","0.000","-99.000","-99.000","-99.000","21.300","","18.800",""
"C0U750","2020-02-28 05:00:00","398.000","162.000","6.700","17.100","1.000","972.400","","1.500","-99.000","-99.000","-99.000","17.200","","16.500",""
"C0A650","2020-02-28 05:00:00","287.000","29.000","0.500","18.000","0.990","985.500","","0.500","-99.000","-99.000","-99.000","18.000","","17.600",""
"C0I370","2020-02-28 05:00:00","671.000","0.000","0.000","15.000","0.930","942.600","","0.000","-99.000","-99.000","-99.000","15.600","","14.600",""
"C0S750","2020-02-28 05:00:00","2280.000","285.000","1.300","5.400","1.000","776.600","","0.000","-99.000","-99.000","-99.000","6.200","","5.000",""
"C0R650","2020-02-28 05:00:00","29.000","194.000","0.800","20.800","0.990","1015.500","","0.000","-99.000","-99.000","-99.000","21.400","","20.600",""
"C0E740","2020-02-28 05:00:00","27.000","90.000","0.600","17.900","0.970","1009.300","","0.000","-99.000","-99.000","-99.000","18.500","","17.900",""
"C0AI20","2020-02-28 05:00:00","25.000","54.000","3.500","18.800","0.950","1015.700","","0.500","-99.000","-99.000","-99.000","18.900","","18.400",""
"C0E550","2020-02-28 05:00:00","84.000","102.000","0.300","17.700","0.930","1009.200","","0.000","-99.000","-99.000","-99.000","18.000","","17.400",""
"C0X060","2020-02-28 05:00:00","19.000","340.000","1.200","16.900","0.950","1017.200","","0.000","-99.000","-99.000","-99.000","18.600","","16.900",""
"C0R510","2020-02-28 05:00:00","31.000","0.000","0.000","21.000","0.870","1014.500","","0.000","-99.000","-99.000","-99.000","21.700","","20.800",""
"C0AC60","2020-02-28 05:00:00","55.000","214.000","1.100","17.700","0.990","1011.900","","0.000","-99.000","-99.000","-99.000","19.900","","17.600",""
"C0UA70","2020-02-28 05:00:00","547.000","147.000","2.900","16.900","0.990","956.700","","3.500","8.100","149.000","","17.000","","16.000",""
"C0G740","2020-02-28 05:00:00","24.000","346.000","0.600","18.200","0.880","1015.100","","0.000","-99.000","-99.000","-99.000","18.900","","18.200",""
"C0F9N0","2020-02-28 05:00:00","75.000","0.000","0.200","19.800","0.850","1008.700","","0.000","-99.000","-99.000","-99.000","19.800","","19.200",""
"C0F9T0","2020-02-28 05:00:00","111.000","343.000","0.500","18.700","0.880","1004.100","","0.000","-99.000","-99.000","-99.000","18.700","","17.700",""
"C0S710","2020-02-28 05:00:00","382.000","352.000","0.500","15.900","0.910","976.600","","0.000","-99.000","-99.000","-99.000","16.800","","15.900",""
"C0M680","2020-02-28 05:00:00","37.000","297.000","0.800","18.100","0.950","1014.900","","0.000","-99.000","-99.000","-99.000","18.800","","18.000",""
"C0X220","2020-02-28 05:00:00","26.000","32.000","1.300","18.200","0.880","1014.500","","0.000","-99.000","-99.000","-99.000","19.200","","18.200",""
"C0R560","2020-02-28 05:00:00","22.000","0.000","0.000","20.500","0.880","1015.700","","0.000","-99.000","-99.000","-99.000","21.500","","20.300",""
"C0F9P0","2020-02-28 05:00:00","26.000","60.000","1.700","18.700","0.920","1015.600","","0.000","-99.000","-99.000","-99.000","18.900","","18.400",""
"C0O970","2020-02-28 05:00:00","71.000","96.000","0.600","16.900","0.960","1009.500","","0.000","-99.000","-99.000","-99.000","19.000","","16.900",""
"C0F0B0","2020-02-28 05:00:00","311.000","73.000","0.900","15.800","0.970","982.000","","0.000","-99.000","-99.000","-99.000","16.600","","15.300",""
"C0R700","2020-02-28 05:00:00","19.000","49.000","1.300","20.800","0.760","1016.100","","0.000","-99.000","-99.000","-99.000","23.300","","20.500",""
"C0R620","2020-02-28 05:00:00","34.000","47.000","2.200","22.500","0.870","1014.600","","0.000","7.500","80.000","","22.800","","21.600",""
"C0C660","2020-02-28 05:00:00","176.000","32.000","1.500","17.700","0.960","998.100","","0.000","-99.000","-99.000","-99.000","18.700","","17.400",""
"C0SA10","2020-02-28 05:00:00","411.000","7.000","0.400","16.300","0.950","972.800","","0.000","-99.000","-99.000","-99.000","18.100","","16.300",""
"C0M740","2020-02-28 05:00:00","15.000","311.000","1.300","17.500","0.940","1015.200","","0.000","-99.000","-99.000","-99.000","18.700","","17.500",""
"C0K460","2020-02-28 05:00:00","60.000","0.000","0.000","18.600","0.900","1009.700","","0.000","-99.000","-99.000","-99.000","18.600","","18.200",""
"C0X100","2020-02-28 05:00:00","10.000","350.000","0.900","19.500","0.950","1014.800","","0.000","-99.000","-99.000","-99.000","20.400","","19.500",""
"C0K560","2020-02-28 05:00:00","117.000","0.000","0.200","17.100","0.950","1004.700","","0.000","-99.000","-99.000","-99.000","17.800","","17.100",""
"C0R150","2020-02-28 05:00:00","105.000","81.000","0.800","20.800","0.990","1004.100","","0.000","-99.000","-99.000","-99.000","21.500","","19.800",""
"C0S690","2020-02-28 05:00:00","522.000","18.000","0.500","16.900","0.940","960.000","","0.000","-99.000","-99.000","-99.000","17.700","","16.800",""
"C0U870","2020-02-28 05:00:00","474.000","0.000","0.200","16.200","0.990","965.500","","3.500","-99.000","-99.000","-99.000","16.900","","16.200",""
"C0A520","2020-02-28 05:00:00","48.000","218.000","0.700","18.600","0.930","1012.900","","0.000","-99.000","-99.000","-99.000","20.100","","18.600",""
"C0X130","2020-02-28 05:00:00","27.000","348.000","0.500","19.200","0.910","1014.000","","0.000","-99.000","-99.000","-99.000","20.100","","19.200",""
"C0V400","2020-02-28 05:00:00","56.000","57.000","1.400","19.100","0.970","1010.600","","0.000","-99.000","-99.000","-99.000","20.700","","19.000",""
"C0UA40","2020-02-28 05:00:00","1121.000","0.000","0.000","13.300","0.990","893.700","","2.000","-99.000","-99.000","-99.000","13.900","","13.300",""
"C0G720","2020-02-28 05:00:00","50.000","61.000","0.300","18.700","0.870","1011.300","","0.000","-99.000","-99.000","-99.000","18.700","","17.900",""
"C0G890","2020-02-28 05:00:00","24.000","0.000","0.000","19.000","0.990","1014.600","","0.000","-99.000","-99.000","-99.000","19.100","","18.600",""
"C0I540","2020-02-28 05:00:00","3344.000","-99.000","-99.000","2.800","0.250","684.000","","-99.000","-99.000","-99.000","-99.000","2.800","","1.100",""
"C0K390","2020-02-28 05:00:00","31.000","63.000","0.500","18.600","0.890","1013.900","","0.000","-99.000","-99.000","-99.000","18.800","","18.100",""
"C0T9A0","2020-02-28 05:00:00","498.000","246.000","0.300","16.000","0.990","962.600","","0.000","-99.000","-99.000","-99.000","16.000","","15.100",""
"C0AH40","2020-02-28 05:00:00","426.000","337.000","1.800","18.300","0.990","968.300","","0.000","-99.000","-99.000","-99.000","18.300","","17.400",""
"C0X280","2020-02-28 05:00:00","22.000","47.000","1.500","18.500","0.890","1015.300","","0.000","-99.000","-99.000","-99.000","19.600","","18.500",""
"C0V620","2020-02-28 05:00:00","18.000","22.000","0.900","18.900","0.910","1015.600","","0.000","-99.000","-99.000","-99.000","20.800","","18.800",""
"C0H960","2020-02-28 05:00:00","120.000","227.000","0.900","19.100","0.980","1002.400","","0.000","-99.000","-99.000","-99.000","19.200","","18.100",""
"C0M530","2020-02-28 05:00:00","1385.000","91.000","1.300","12.100","0.730","871.400","","0.000","-99.000","-99.000","-99.000","12.500","","11.300",""
"C0R170","2020-02-28 05:00:00","26.000","0.000","0.000","20.800","1.000","1014.900","","0.000","-99.000","-99.000","-99.000","21.600","","19.900",""
"C0I420","2020-02-28 05:00:00","305.000","275.000","0.400","16.300","0.930","982.800","","0.000","-99.000","-99.000","-99.000","17.700","","16.300",""
"C0A640","2020-02-28 05:00:00","241.000","0.000","0.000","17.700","0.950","992.400","","0.500","-99.000","-99.000","-99.000","18.500","","17.700",""
"C0A930","2020-02-28 05:00:00","216.000","129.000","1.000","18.100","0.990","992.100","","6.000","-99.000","-99.000","-99.000","18.100","","17.300",""
"C0AC40","2020-02-28 05:00:00","1079.000","92.000","1.800","13.900","0.990","896.400","","1.000","11.000","81.000","","13.900","","12.900",""
"C0AI00","2020-02-28 05:00:00","188.000","48.000","0.300","18.800","0.940","997.100","","0.000","-99.000","-99.000","-99.000","19.000","","18.400",""
"C0T9M0","2020-02-28 05:00:00","92.000","304.000","2.100","18.500","0.900","1010.500","","0.000","-99.000","-99.000","-99.000","19.600","","18.400",""
"C0S960","2020-02-28 05:00:00","32.000","288.000","3.100","21.000","0.770","1015.200","","0.000","-99.000","-99.000","-99.000","21.700","","20.900",""
